/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: baseline p=0.071344, label=0, PDG=9/15, XFG=3
  node_add b=3 s=17: applied=3, nested=True, p=0.027402, flip=False, error=none
  node_add b=5 s=17: applied=5, nested=True, p=0.382475, flip=False, error=none
  node_add b=1 s=29: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_add b=3 s=29: applied=3, nested=True, p=0.002629, flip=False, error=none
  node_add b=5 s=29: applied=5, nested=True, p=0.104228, flip=False, error=none
  node_add b=1 s=42: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_add b=3 s=42: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_add b=5 s=42: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_add b=1 s=61: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_add b=3 s=61: applied=3, nested=True, p=0.004664, flip=False, error=none
  node_add b=5 s=61: applied=5, nested=True, p=0.075052, flip=False, error=none
  node_add b=1 s=73: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_add b=3 s=73: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_add b=5 s=73: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_add b=1 s=89: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_add b=3 s=89: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_add b=5 s=89: applied=5, nested=True, p=0.000984, flip=False, error=none
  node_add b=1 s=101: applied=1, nested=True, p=0.014949, flip=False, error=none
  node_add b=3 s=101: applied=3, nested=True, p=0.039253, flip=False, error=none
  node_add b=5 s=101: applied=5, nested=True, p=0.018777, flip=False, error=none
  node_add b=1 s=137: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_add b=3 s=137: applied=3, nested=True, p=0.027402, flip=False, error=none
  node_add b=5 s=137: applied=5, nested=True, p=0.027402, flip=False, error=none
  node_add b=1 s=2026: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_add b=3 s=2026: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_add b=5 s=2026: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_delete b=1 s=7: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_delete b=3 s=7: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_delete b=5 s=7: applied=5, nested=True, p=0.002179, flip=False, error=none
  node_delete b=1 s=17: applied=1, nested=True, p=0.169066, flip=False, error=none
  node_delete b=3 s=17: applied=3, nested=True, p=0.000107, flip=False, error=none
  node_delete b=5 s=17: applied=5, nested=True, p=0.000750, flip=False, error=none
  node_delete b=1 s=29: applied=1, nested=True, p=0.169066, flip=False, error=none
  node_delete b=3 s=29: applied=3, nested=True, p=0.000255, flip=False, error=none
  node_delete b=5 s=29: applied=5, nested=True, p=0.000255, flip=False, error=none
  node_delete b=1 s=42: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_delete b=3 s=42: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_delete b=5 s=42: applied=5, nested=True, p=0.000863, flip=False, error=none
  node_delete b=1 s=61: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_delete b=3 s=61: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_delete b=5 s=61: applied=5, nested=True, p=0.000750, flip=False, error=none
  node_delete b=1 s=73: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_delete b=3 s=73: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_delete b=5 s=73: applied=5, nested=True, p=0.002179, flip=False, error=none
  node_delete b=1 s=89: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_delete b=3 s=89: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_delete b=5 s=89: applied=5, nested=True, p=0.000863, flip=False, error=none
  node_delete b=1 s=101: applied=1, nested=True, p=0.169066, flip=False, error=none
  node_delete b=3 s=101: applied=3, nested=True, p=0.000750, flip=False, error=none
  node_delete b=5 s=101: applied=5, nested=True, p=0.002179, flip=False, error=none
  node_delete b=1 s=137: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_delete b=3 s=137: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_delete b=5 s=137: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_delete b=1 s=2026: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_delete b=3 s=2026: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_delete b=5 s=2026: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=1 s=7: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=3 s=7: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=5 s=7: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=1 s=17: applied=1, nested=True, p=0.000000, flip=False, error=none
  node_attribute_modify b=3 s=17: applied=3, nested=True, p=0.000000, flip=False, error=none
  node_attribute_modify b=5 s=17: applied=5, nested=True, p=0.000000, flip=False, error=none
  node_attribute_modify b=1 s=29: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=3 s=29: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=5 s=29: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=1 s=42: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=3 s=42: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=5 s=42: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=1 s=61: applied=1, nested=True, p=0.012231, flip=False, error=none
  node_attribute_modify b=3 s=61: applied=3, nested=True, p=0.007686, flip=False, error=none
  node_attribute_modify b=5 s=61: applied=5, nested=True, p=0.000154, flip=False, error=none
  node_attribute_modify b=1 s=73: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=3 s=73: applied=3, nested=True, p=0.220023, flip=False, error=none
  node_attribute_modify b=5 s=73: applied=5, nested=True, p=0.000000, flip=False, error=none
  node_attribute_modify b=1 s=89: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=3 s=89: applied=3, nested=True, p=0.000945, flip=False, error=none
  node_attribute_modify b=5 s=89: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=1 s=101: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=3 s=101: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=5 s=101: applied=5, nested=True, p=0.369992, flip=False, error=none
  node_attribute_modify b=1 s=137: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=3 s=137: applied=3, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=5 s=137: applied=5, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=1 s=2026: applied=1, nested=True, p=0.000490, flip=False, error=none
  node_attribute_modify b=3 s=2026: applied=3, nested=True, p=0.000000, flip=False, error=none
  node_attribute_modify b=5 s=2026: applied=5, nested=True, p=0.544775, flip=True, error=none
  edge_add b=1 s=7: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_add b=3 s=7: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_add b=5 s=7: applied=5, nested=True, p=0.001068, flip=False, error=none
  edge_add b=1 s=17: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_add b=3 s=17: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_add b=5 s=17: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_add b=1 s=29: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_add b=3 s=29: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_add b=5 s=29: applied=5, nested=True, p=0.000023, flip=False, error=none
  edge_add b=1 s=42: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_add b=3 s=42: applied=3, nested=True, p=0.000288, flip=False, error=none
  edge_add b=5 s=42: applied=5, nested=True, p=0.001564, flip=False, error=none
  edge_add b=1 s=61: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_add b=3 s=61: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_add b=5 s=61: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_add b=1 s=73: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_add b=3 s=73: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_add b=5 s=73: applied=5, nested=True, p=0.000101, flip=False, error=none
  edge_add b=1 s=89: applied=1, nested=True, p=0.000091, flip=False, error=none
  edge_add b=3 s=89: applied=3, nested=True, p=0.000244, flip=False, error=none
  edge_add b=5 s=89: applied=5, nested=True, p=0.000118, flip=False, error=none
  edge_add b=1 s=101: applied=1, nested=True, p=0.000151, flip=False, error=none
  edge_add b=3 s=101: applied=3, nested=True, p=0.000456, flip=False, error=none
  edge_add b=5 s=101: applied=5, nested=True, p=0.000426, flip=False, error=none
  edge_add b=1 s=137: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_add b=3 s=137: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_add b=5 s=137: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_add b=1 s=2026: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_add b=3 s=2026: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_add b=5 s=2026: applied=5, nested=True, p=0.000097, flip=False, error=none
  edge_delete b=1 s=7: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=7: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=5 s=7: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=1 s=17: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=17: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=5 s=17: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=1 s=29: applied=1, nested=True, p=0.028284, flip=False, error=none
  edge_delete b=3 s=29: applied=3, nested=True, p=0.062237, flip=False, error=none
  edge_delete b=5 s=29: applied=5, nested=True, p=0.038711, flip=False, error=none
  edge_delete b=1 s=42: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=42: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=5 s=42: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=1 s=61: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=61: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=5 s=61: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=1 s=73: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=73: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=5 s=73: applied=5, nested=True, p=0.000059, flip=False, error=none
  edge_delete b=1 s=89: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=89: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=5 s=89: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=1 s=101: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=101: applied=3, nested=True, p=0.085839, flip=False, error=none
  edge_delete b=5 s=101: applied=5, nested=True, p=0.094598, flip=False, error=none
  edge_delete b=1 s=137: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=137: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=5 s=137: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=1 s=2026: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=3 s=2026: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_delete b=5 s=2026: applied=5, nested=True, p=0.027688, flip=False, error=none
  edge_reconnect b=1 s=7: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=3 s=7: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=5 s=7: applied=5, nested=True, p=0.018547, flip=False, error=none
  edge_reconnect b=1 s=17: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=3 s=17: applied=3, nested=True, p=0.001594, flip=False, error=none
  edge_reconnect b=5 s=17: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=1 s=29: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=3 s=29: applied=3, nested=True, p=0.000083, flip=False, error=none
  edge_reconnect b=5 s=29: applied=5, nested=True, p=0.000027, flip=False, error=none
  edge_reconnect b=1 s=42: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=5 s=42: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=1 s=61: applied=1, nested=True, p=0.000008, flip=False, error=none
  edge_reconnect b=3 s=61: applied=3, nested=True, p=0.000023, flip=False, error=none
  edge_reconnect b=5 s=61: applied=5, nested=True, p=0.000029, flip=False, error=none
  edge_reconnect b=1 s=73: applied=1, nested=True, p=0.000341, flip=False, error=none
  edge_reconnect b=3 s=73: applied=3, nested=True, p=0.000462, flip=False, error=none
  edge_reconnect b=5 s=73: applied=5, nested=True, p=0.008015, flip=False, error=none
  edge_reconnect b=1 s=89: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=3 s=89: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=5 s=89: applied=5, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=1 s=101: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=3 s=101: applied=3, nested=True, p=0.000114, flip=False, error=none
  edge_reconnect b=5 s=101: applied=5, nested=True, p=0.000432, flip=False, error=none
  edge_reconnect b=1 s=137: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=3 s=137: applied=3, nested=True, p=0.000108, flip=False, error=none
  edge_reconnect b=5 s=137: applied=5, nested=True, p=0.000025, flip=False, error=none
  edge_reconnect b=1 s=2026: applied=1, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=3 s=2026: applied=3, nested=True, p=0.000490, flip=False, error=none
  edge_reconnect b=5 s=2026: applied=5, nested=True, p=0.000490, flip=False, error=none
[14/60] cvefixes__14_vulnerable_pango_glyph_string_set_size: baseline p=0.000551, label=0, PDG=12/35, XFG=12
  node_add b=1 s=7: applied=1, nested=True, p=0.005044, flip=False, error=none
  node_add b=3 s=7: applied=3, nested=True, p=0.014865, flip=False, error=none
  node_add b=5 s=7: applied=5, nested=True, p=0.018088, flip=False, error=none
  node_add b=1 s=17: applied=1, nested=True, p=0.000551, flip=False, error=none
  node_add b=3 s=17: applied=3, nested=True, p=0.000551, flip=False, error=none
  node_add b=5 s=17: applied=5, nested=True, p=0.000072, flip=False, error=none
  node_add b=1 s=29: applied=1, nested=True, p=0.000551, flip=False, error=none
  node_add b=3 s=29: applied=3, nested=True, p=0.001535, flip=False, error=none
  node_add b=5 s=29: applied=5, nested=True, p=0.000937, flip=False, error=none
  node_add b=1 s=42: applied=1, nested=True, p=0.001742, flip=False, error=none
  node_add b=3 s=42: applied=3, nested=True, p=0.001742, flip=False, error=none
  node_add b=5 s=42: applied=5, nested=True, p=0.001742, flip=False, error=none
  node_add b=1 s=61: applied=1, nested=True, p=0.000551, flip=False, error=none
  node_add b=3 s=61: applied=3, nested=True, p=0.000551, flip=False, error=none
